DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/21/2020,1:08:10 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.8,314.1,0.15,318.2,204,62.5,-1.1,-1.1,2.39,8.58,0.13,0.31,146.4,14.14,8.98,-154.8,0.104,0.073,0.699
5/21/2020,1:08:11 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.8,314.2,0.15,318.3,204,62.5,-1.1,-1.1,2.4,8.63,0.13,0.31,146.4,14.15,8.98,-154.8,0.11,0.077,0.715
5/21/2020,1:08:11 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.8,314.2,0.15,318.3,204,62.5,-1.1,-1.1,2.42,8.71,0.14,0.31,146.5,14.17,8.98,-154.8,0.121,0.085,0.737
5/21/2020,1:08:11 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.8,314.2,0.15,318.3,204,62.5,-1.1,-1.1,2.44,8.79,0.14,0.31,146.6,14.17,8.98,-154.8,0.127,0.089,0.743
5/21/2020,1:08:11 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.7,314.3,0.15,318.4,204,62.4,-1.1,-1.1,2.45,8.82,0.14,0.31,146.6,14.18,8.98,-154.8,0.133,0.093,0.75
5/21/2020,1:08:12 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.7,314.3,0.15,318.4,204,62.4,-1.1,-1.1,2.47,8.86,0.15,0.32,146.7,14.19,8.98,-154.8,0.144,0.102,0.769
5/21/2020,1:08:12 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.6,314.3,0.15,318.4,204,62.4,-1.1,-1.1,2.48,8.92,0.14,0.32,146.8,14.2,8.98,-154.7,0.15,0.106,0.779
5/21/2020,1:08:12 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.6,314.3,0.15,318.5,204,62.4,-1.1,-1.1,2.49,8.97,0.15,0.32,146.9,14.21,8.98,-154.7,0.156,0.11,0.788
5/21/2020,1:08:12 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.6,314.3,0.15,318.5,204,62.4,-1.1,-1.1,2.51,9.04,0.15,0.32,146.9,14.22,8.98,-154.7,0.169,0.119,0.802
5/21/2020,1:08:13 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.5,314.4,0.15,318.5,204,62.3,-1.1,-1.1,2.53,9.08,0.16,0.33,147,14.23,8.98,-154.7,0.175,0.123,0.809
5/21/2020,1:08:13 PM,Pond B,,89.99999 °,179.99998 °,735,265.5,314.4,0.15,318.6,204,62.3,-1.1,-1.1,2.55,9.18,0.16,0.33,147.1,14.24,8.98,-154.7,0.181,0.128,0.813
5/21/2020,1:08:13 PM,Pond B,,89.99999 °,179.99998 °,735,265.5,314.4,0.15,318.6,204,62.3,-1.1,-1.1,2.57,9.22,0.16,0.33,147.1,14.25,8.98,-154.7,1.231,0.866,0.835
5/21/2020,1:08:13 PM,Pond B,,89.99999 °,179.99998 °,735,265.4,314.4,0.15,318.6,204,62.3,-1.1,-1.1,2.58,9.27,0.16,0.33,147.2,14.26,8.98,-154.7,1.243,0.875,0.846
5/21/2020,1:08:14 PM,Pond B,,89.99999 °,179.99998 °,735,265.4,314.5,0.15,318.6,204,62.3,-1.1,-1.1,2.59,9.3,0.17,0.33,147.2,14.26,8.98,-154.7,1.246,0.877,0.855
5/21/2020,1:08:14 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.3,314.5,0.15,318.6,204,62.3,-1.1,-1.1,2.61,9.37,0.16,0.33,147.3,14.27,8.98,-154.7,1.279,0.9,0.875
5/21/2020,1:08:14 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.3,314.5,0.15,318.7,204,62.2,-1.1,-1.1,2.62,9.4,0.16,0.33,147.3,14.28,8.98,-154.7,1.296,0.912,0.885
5/21/2020,1:08:14 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.2,314.5,0.15,318.7,204,62.2,-1.1,-1.1,2.62,9.42,0.17,0.33,147.4,14.29,8.98,-154.7,1.287,0.906,0.891
5/21/2020,1:08:15 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.2,314.5,0.15,318.7,204,62.2,-1.1,-1.1,2.63,9.45,0.17,0.33,147.5,14.3,8.98,-154.7,1.297,0.913,0.897
5/21/2020,1:08:15 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.1,314.6,0.15,318.8,204,62.2,-1.1,-1.1,2.65,9.53,0.17,0.33,147.5,14.31,8.98,-154.7,1.314,0.925,0.909
5/21/2020,1:08:15 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.1,314.6,0.15,318.8,204,62.2,-1.1,-1.1,2.66,9.58,0.17,0.33,147.6,14.32,8.98,-154.7,1.315,0.926,0.914
5/21/2020,1:08:15 PM,Pond B,,89.99999 °,179.99998 °,734.9,265,314.6,0.15,318.8,204,62.1,-1.1,-1.1,2.67,9.6,0.17,0.33,147.6,14.33,8.98,-154.6,1.335,0.939,0.921
5/21/2020,1:08:16 PM,Pond B,,89.99999 °,179.99998 °,734.9,265,314.6,0.15,318.8,205,62.1,-1.1,-1.1,2.68,9.62,0.17,0.33,147.7,14.33,8.98,-154.6,1.36,0.957,0.936
5/21/2020,1:08:16 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.9,314.7,0.15,318.9,205,62.1,-1.1,-1.1,2.68,9.64,0.17,0.33,147.8,14.34,8.98,-154.6,1.37,0.964,0.944
5/21/2020,1:08:16 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.9,314.7,0.15,318.9,205,62.1,-1.1,-1.1,2.68,9.64,0.17,0.33,147.8,14.35,8.98,-154.6,1.386,0.975,0.953
5/21/2020,1:08:16 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.9,314.7,0.15,318.9,205,62.1,-1.1,-1,2.69,9.67,0.17,0.33,147.9,14.36,8.98,-154.6,1.386,0.975,0.978
5/21/2020,1:08:17 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.8,314.7,0.15,318.9,205,62,-1.1,-1,2.69,9.69,0.17,0.33,147.9,14.37,8.98,-154.6,1.392,0.98,0.99
5/21/2020,1:08:17 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.8,314.7,0.15,318.9,205,62,-1.1,-1,2.69,9.69,0.17,0.33,148,14.38,8.98,-154.6,1.403,0.988,1.001
5/21/2020,1:08:17 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.7,314.7,0.15,319,205,62,-1,-1,2.7,9.7,0.17,0.33,148,14.39,8.98,-154.6,1.425,1.003,1.024
5/21/2020,1:08:17 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.7,314.8,0.15,319,205,62,-1,-1,2.7,9.7,0.17,0.33,148.1,14.39,8.98,-154.6,1.437,1.011,1.036
5/21/2020,1:08:18 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.6,314.8,0.15,319,205,62,-1,-1,2.69,9.69,0.18,0.34,148.1,14.4,8.98,-154.6,1.447,1.019,1.045
5/21/2020,1:08:18 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.6,314.8,0.15,319,205,62,-1,-1,2.69,9.68,0.18,0.34,148.2,14.41,8.98,-154.6,1.457,1.026,1.055
5/21/2020,1:08:18 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.5,314.8,0.15,319,205,62,-1,-1,2.69,9.66,0.18,0.34,148.3,14.42,8.98,-154.6,1.476,1.039,1.076
5/21/2020,1:08:18 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.5,314.8,0.15,319,205,61.9,-1,-1,2.69,9.66,0.18,0.34,148.3,14.43,8.98,-154.6,1.485,1.045,1.085
5/21/2020,1:08:19 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.4,314.8,0.15,319.1,205,61.9,-1,-1,2.68,9.65,0.18,0.34,148.4,14.44,8.98,-154.6,1.495,1.052,1.094
5/21/2020,1:08:19 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.4,314.8,0.15,319.1,205,61.9,-1,-1,2.67,9.6,0.19,0.34,148.4,14.44,8.98,-154.6,1.511,1.064,1.117
5/21/2020,1:08:19 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.4,314.8,0.15,319.1,205,61.9,-1,-1,2.67,9.61,0.19,0.35,148.5,14.45,8.98,-154.5,1.52,1.07,1.13
5/21/2020,1:08:19 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.3,314.9,0.15,319.1,205,61.9,-1,-1,2.67,9.6,0.19,0.34,148.5,14.46,8.98,-154.5,1.528,1.076,1.137
5/21/2020,1:08:20 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.3,314.9,0.15,319.1,205,61.9,-1,-1,2.67,9.6,0.19,0.35,148.6,14.47,8.98,-154.5,1.537,1.081,1.143
5/21/2020,1:08:20 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.2,314.9,0.15,319.1,205,61.8,-1,-1,2.66,9.58,0.2,0.35,148.6,14.48,8.98,-154.5,1.551,1.092,1.156
5/21/2020,1:08:20 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.2,314.9,0.15,319.2,205,61.8,-1,-1,2.67,9.59,0.2,0.35,148.7,14.48,8.98,-154.5,1.558,1.096,1.162
5/21/2020,1:08:20 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.2,314.9,0.15,319.2,205,61.8,-1,-1,2.67,9.59,0.2,0.35,148.7,14.49,8.98,-154.5,1.564,1.101,1.172
5/21/2020,1:08:21 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.2,314.9,0.15,319.2,205,61.8,-1,-1,2.66,9.58,0.2,0.35,148.8,14.5,8.98,-154.4,1.577,1.11,1.193
5/21/2020,1:08:21 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.1,315,0.15,319.2,205,61.8,-1,-1,2.66,9.55,0.2,0.35,148.8,14.5,8.98,-154.4,1.584,1.115,1.199
5/21/2020,1:08:21 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.1,315,0.15,319.3,205,61.8,-1,-1,2.65,9.54,0.2,0.35,148.9,14.51,8.98,-154.4,1.59,1.119,1.208
5/21/2020,1:08:21 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.1,315,0.15,319.3,205,61.8,-1,-1,2.66,9.55,0.2,0.35,148.9,14.52,8.98,-154.3,1.603,1.128,1.232
5/21/2020,1:08:22 PM,Pond B,,89.99999 °,179.99998 °,734.9,264.1,315.1,0.15,319.4,205,61.8,-1,-1,2.66,9.57,0.2,0.35,148.9,14.52,8.97,-154.3,1.61,1.133,1.245
5/21/2020,1:08:22 PM,Pond B,,89.99999 °,179.99998 °,735,264.2,315.2,0.15,319.5,205,61.8,-1,-1,2.66,9.56,0.21,0.35,149,14.53,8.97,-154.2,1.617,1.138,1.259
5/21/2020,1:08:22 PM,Pond B,,89.99999 °,179.99998 °,735,264.3,315.4,0.15,319.7,205,61.7,-1,-1,2.65,9.53,0.2,0.35,149.1,14.54,8.97,-154.2,1.632,1.148,1.287
5/21/2020,1:08:22 PM,Pond B,,89.99999 °,179.99998 °,735,264.3,315.5,0.15,319.7,205,61.7,-1,-1,2.65,9.51,0.2,0.35,149.2,14.55,8.97,-154.1,1.639,1.154,1.302
5/21/2020,1:08:23 PM,Pond B,,89.99999 °,179.99998 °,735,264.5,315.7,0.15,320,205,61.7,-1,-1,2.65,9.54,0.2,0.35,149.3,14.56,8.97,-154.1,1.647,1.159,1.314
5/21/2020,1:08:23 PM,Pond B,,89.99999 °,179.99998 °,735,264.6,315.8,0.15,320.1,205,61.7,-1,-1,2.67,9.59,0.2,0.35,149.3,14.57,8.97,-154.1,1.664,1.171,1.335
5/21/2020,1:08:23 PM,Pond B,,89.99999 °,179.99998 °,735,264.7,316,0.15,320.3,205,61.7,-1,-1,2.67,9.6,0.2,0.35,149.4,14.58,8.97,-154,1.672,1.176,1.345
5/21/2020,1:08:23 PM,Pond B,,89.99999 °,179.99998 °,735,264.8,316.2,0.15,320.5,206,61.7,-1,-1,2.67,9.6,0.2,0.35,149.5,14.59,8.73,-140.4,1.679,1.182,1.353
5/21/2020,1:08:24 PM,Pond B,,89.99999 °,179.99998 °,735,264.9,316.4,0.15,320.7,206,61.7,-1,-1,4.31,15.52,0.2,0.35,149.6,14.6,8.69,-138.3,1.687,1.187,1.365
5/21/2020,1:08:24 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.1,316.6,0.15,321,206,61.6,-1,-1,3,10.78,0.2,0.35,149.6,14.6,8.65,-136.4,1.702,1.198,1.387
5/21/2020,1:08:24 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.2,316.9,0.15,321.2,206,61.6,-1,-1,3.13,11.28,0.2,0.35,149.6,14.61,8.62,-134.7,1.71,1.203,1.401
5/21/2020,1:08:24 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.4,317.1,0.15,321.4,206,61.6,-1,-1,3.59,12.94,0.2,0.35,149.7,14.62,8.6,-133.1,1.718,1.209,1.414
5/21/2020,1:08:25 PM,Pond B,,89.99999 °,179.99998 °,734.9,265.7,317.5,0.15,321.8,206,61.6,-1,-1,2.36,8.49,0.2,0.35,149.7,14.62,8.59,-132.8,1.734,1.22,1.452
5/21/2020,1:08:25 PM,Pond B,,89.99999 °,179.99998 °,735,266.1,318.2,0.15,322.5,207,61.6,-1,-1,2.04,7.31,0.2,0.35,149.7,14.62,8.58,-132.3,1.742,1.226,1.474
5/21/2020,1:08:25 PM,Pond B,,89.99999 °,179.99998 °,735,266.8,319,0.15,323.4,207,61.6,-1,-1,3.73,13.42,0.2,0.35,149.7,14.62,8.55,-130.6,1.751,1.233,1.493
5/21/2020,1:08:25 PM,Pond B,,89.99999 °,179.99998 °,735,267.5,319.9,0.15,324.3,208,61.6,-1,-1,3.22,11.6,0.2,0.35,149.7,14.63,8.45,-124.6,1.77,1.246,1.528
5/21/2020,1:08:26 PM,Pond B,,89.99999 °,179.99998 °,735,315.6,377.5,0.18,382.7,245,61.5,-1,-1,2.15,7.71,0.2,0.35,149.6,14.63,8.38,-121.1,1.78,1.253,1.55
5/21/2020,1:08:26 PM,Pond B,,89.99999 °,179.99998 °,734.9,317.3,379.7,0.18,384.9,247,61.5,-1,-1,2.68,9.62,0.2,0.35,149.6,14.62,8.33,-117.9,1.79,1.26,1.566
5/21/2020,1:08:26 PM,Pond B,,89.99999 °,179.99998 °,734.9,317.2,379.7,0.18,384.9,247,61.5,-1,-1,2.75,9.91,0.2,0.35,143.1,13.99,8.27,-114.7,1.8,1.267,1.58
5/21/2020,1:08:26 PM,Pond B,,89.99999 °,179.99998 °,734.9,317,379.6,0.18,384.8,247,61.4,-1,-1,2.6,9.33,0.21,0.36,141.6,13.85,8.23,-112.4,1.819,1.281,1.597
5/21/2020,1:08:27 PM,Pond B,,89.99999 °,179.99998 °,734.9,316.8,379.4,0.18,384.7,247,61.4,-1,-1,2.88,10.37,0.22,0.36,141.4,13.83,8.23,-112.4,1.829,1.287,1.602
5/21/2020,1:08:27 PM,Pond B,,89.99999 °,179.99998 °,735,317.7,380.7,0.18,385.9,247,61.4,-1,-1,2.88,10.37,0.22,0.36,140,13.7,8.22,-112.2,1.838,1.293,1.608
5/21/2020,1:08:27 PM,Pond B,,89.99999 °,179.99998 °,735,317.4,380.4,0.18,385.7,247,61.4,-1,-1,2.88,10.37,0.21,0.36,138.7,13.57,8.22,-111.8,1.855,1.306,1.616
5/21/2020,1:08:27 PM,Pond B,,89.99999 °,179.99998 °,735,317.7,380.9,0.18,386.2,248,61.3,-1,-1,2.88,10.37,0.21,0.36,137.3,13.45,8.2,-111,1.864,1.312,1.619
5/21/2020,1:08:28 PM,Pond B,,89.99999 °,179.99998 °,735,317.6,381,0.18,386.3,248,61.3,-1,-1,2.88,10.37,0.21,0.36,136,13.33,8.2,-110.6,1.872,1.317,1.62
5/21/2020,1:13:11 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,6.27,22.59,0.55,0.55,172.2,16.84,8.8,-144.3,0.009,0.006,0.023
5/21/2020,1:13:11 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,6.27,22.59,0.55,0.55,172.2,16.84,8.8,-144.3,0.009,0.006,0.023
5/21/2020,1:13:11 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,6.27,22.58,0.55,0.55,172.3,16.85,8.8,-144.3,0.009,0.007,0.024
5/21/2020,1:13:11 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,10.03,36.17,0.55,0.55,172.3,16.85,8.8,-144.3,0.009,0.007,0.024
5/21/2020,1:13:12 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,7.07,25.48,0.55,0.55,172.4,16.86,8.8,-144.3,0.01,0.007,0.024
5/21/2020,1:13:12 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,5.92,21.33,0.55,0.55,172.5,16.87,8.8,-144.3,0.01,0.007,0.022
5/21/2020,1:13:12 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,6.72,24.24,0.54,0.55,172.5,16.87,8.8,-144.3,0.01,0.007,0.023
5/21/2020,1:13:12 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,5.93,21.36,0.54,0.55,172.6,16.88,8.8,-144.3,0.01,0.007,0.031
5/21/2020,1:13:13 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,8.31,29.98,0.55,0.55,172.7,16.88,8.8,-144.3,0.011,0.007,0.03
5/21/2020,1:13:13 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,6.02,21.68,0.55,0.55,172.7,16.89,8.8,-144.3,0.011,0.008,0.034
5/21/2020,1:13:13 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329.1,211,61.5,-1,-1,5.97,21.52,0.54,0.55,172.7,16.89,8.8,-144.3,0.011,0.008,0.044
5/21/2020,1:13:13 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,5.97,21.52,0.54,0.55,172.8,16.9,8.8,-144.3,0.012,0.008,0.049
5/21/2020,1:13:14 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,5.94,21.41,0.55,0.55,172.8,16.9,8.8,-144.3,0.012,0.009,0.058
5/21/2020,1:13:14 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,324.6,0.16,329,211,61.5,-1,-1,6.05,21.81,0.55,0.55,172.9,16.91,8.8,-144.3,0.013,0.009,0.076
5/21/2020,1:13:14 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,7.22,26.04,0.55,0.55,172.9,16.91,8.8,-144.3,0.014,0.01,0.083
5/21/2020,1:13:14 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,10.89,39.28,0.55,0.55,173,16.91,8.8,-144.3,0.015,0.01,0.09
5/21/2020,1:13:15 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,10.89,39.28,0.56,0.56,173,16.92,8.8,-144.2,0.016,0.012,0.12
5/21/2020,1:13:15 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,10.89,39.28,0.56,0.56,173,16.92,8.8,-144.2,0.017,0.012,0.136
5/21/2020,1:13:15 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,10.89,39.28,0.56,0.55,173.1,16.93,8.8,-144.2,0.019,0.013,0.147
5/21/2020,1:13:15 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,10.08,36.36,0.55,0.55,173.1,16.93,8.8,-144.2,0.021,0.015,0.164
5/21/2020,1:13:16 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,9.4,33.92,0.56,0.56,173.1,16.93,8.8,-144.2,0.023,0.016,0.18
5/21/2020,1:13:16 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,9.4,33.92,0.56,0.55,173.2,16.94,8.8,-144.2,0.024,0.017,0.199
5/21/2020,1:13:16 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,5.47,19.73,0.56,0.56,173.2,16.94,8.8,-144.2,0.026,0.018,0.221
5/21/2020,1:13:16 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.6,0.16,329,211,61.5,-1,-1,6.2,22.35,0.55,0.55,173.2,16.94,8.79,-144.2,0.03,0.021,0.26
5/21/2020,1:13:17 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.1,324.6,0.16,329,211,61.5,-1,-1,4.72,17.01,0.56,0.55,173.2,16.94,8.79,-144.1,0.032,0.023,0.276
5/21/2020,1:13:17 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.1,324.6,0.16,329,211,61.5,-1,-1,5.21,18.77,0.55,0.55,173.2,16.95,8.79,-144.1,0.034,0.024,0.292
5/21/2020,1:13:17 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.1,324.6,0.16,329.1,211,61.5,-1,-1,6.73,24.26,0.55,0.55,173.2,16.95,8.79,-144.1,0.039,0.028,0.323
5/21/2020,1:13:17 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.1,324.6,0.16,329.1,211,61.5,-1,-1,11.47,41.4,0.54,0.55,173.2,16.95,8.79,-144.1,0.042,0.029,0.342
5/21/2020,1:13:18 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.7,0.16,329.2,211,61.5,-1,-1,8.32,30.02,0.54,0.55,173.3,16.95,8.79,-144,0.044,0.031,0.358
5/21/2020,1:13:18 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.7,0.16,329.2,211,61.5,-1,-1,4.68,16.87,0.54,0.55,173.3,16.96,8.79,-143.9,0.05,0.035,0.388
5/21/2020,1:13:18 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.8,0.16,329.2,211,61.4,-1,-1,4.49,16.16,0.54,0.54,173.3,16.96,8.79,-143.9,0.053,0.037,0.401
5/21/2020,1:13:18 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.8,0.16,329.3,211,61.4,-1,-1,13.38,48.29,0.53,0.54,173.3,16.96,8.79,-143.9,0.056,0.039,0.41
5/21/2020,1:13:19 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.8,0.16,329.3,211,61.4,-1,-1,4.59,16.52,0.53,0.54,173.3,16.96,8.79,-143.8,0.062,0.044,0.43
5/21/2020,1:13:19 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.9,0.16,329.3,211,61.4,-1,-1,5.49,19.79,0.53,0.54,173.3,16.96,8.79,-143.7,0.065,0.046,0.44
5/21/2020,1:13:19 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,324.9,0.16,329.4,211,61.4,-1,-1,10.85,39.13,0.53,0.54,173.3,16.96,8.78,-143.6,0.068,0.048,0.446
5/21/2020,1:13:19 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.2,325,0.16,329.4,211,61.4,-1,-1,10.85,39.13,0.53,0.54,173.3,16.96,8.78,-143.6,0.071,0.05,0.454
5/21/2020,1:13:20 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,325,0.16,329.5,211,61.4,-1,-1,10.85,39.13,0.52,0.54,173.2,16.96,8.65,-135.8,0.077,0.054,0.47
5/21/2020,1:13:20 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.3,325.1,0.16,329.6,211,61.4,-1,-1,6.44,23.23,0.52,0.53,173.2,16.96,8.64,-135.7,0.08,0.057,0.479
5/21/2020,1:13:20 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.4,325.2,0.16,329.7,211,61.4,-1,-1,20.35,73.44,0.51,0.53,173.2,16.96,8.64,-135.5,0.084,0.059,0.49
5/21/2020,1:13:20 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.5,325.4,0.16,329.9,212,61.4,-1,-1,4.5,16.23,0.5,0.52,173.2,16.96,8.64,-135.5,0.09,0.064,0.519
5/21/2020,1:13:21 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.6,325.5,0.16,330,212,61.4,-1,-1,9.82,35.42,0.51,0.53,173.1,16.95,8.63,-134.7,0.094,0.066,0.536
5/21/2020,1:13:21 PM,Pond A,,89.99999 °,179.99998 °,734.9,271.8,325.8,0.16,330.3,212,61.4,-1,-1,4.55,16.4,0.5,0.52,173.1,16.95,8.63,-134.7,0.098,0.069,0.552
5/21/2020,1:13:21 PM,Pond A,,89.99999 °,179.99998 °,734.9,272.1,326.1,0.16,330.6,212,61.4,-1,-1,3.27,11.79,0.5,0.52,173,16.94,8.59,-132.8,0.106,0.075,0.583
5/21/2020,1:13:21 PM,Pond A,,89.99999 °,179.99998 °,734.9,272.3,326.5,0.16,331,212,61.4,-1,-1,2.96,10.65,0.49,0.52,172.9,16.94,8.57,-131.3,0.111,0.078,0.596
5/21/2020,1:13:22 PM,Pond A,,89.99999 °,179.99998 °,734.9,272.5,326.8,0.16,331.3,212,61.4,-1,-1,3.12,11.24,0.48,0.51,172.9,16.93,8.53,-129.1,0.115,0.081,0.606
5/21/2020,1:13:22 PM,Pond A,,89.99999 °,179.99998 °,734.9,272.7,327.1,0.16,331.6,213,61.4,-1,-1,2.83,10.18,0.48,0.51,172.8,16.93,8.52,-128.7,0.12,0.084,0.616
5/21/2020,1:13:22 PM,Pond A,,89.99999 °,179.99998 °,734.9,273,327.3,0.16,331.9,213,61.3,-1,-1,3.69,13.29,0.48,0.51,172.7,16.92,8.52,-128.7,0.129,0.091,0.631
5/21/2020,1:13:22 PM,Pond A,,89.99999 °,179.99998 °,734.9,273.2,327.6,0.16,332.2,213,61.3,-1,-1,3.15,11.33,0.48,0.51,172.6,16.91,8.52,-128.5,0.133,0.094,0.639
5/21/2020,1:13:23 PM,Pond A,,89.99999 °,179.99998 °,734.9,273.3,327.8,0.16,332.3,213,61.3,-1,-1,3.32,11.96,0.47,0.51,172.5,16.91,8.51,-128.4,0.138,0.097,0.648
5/21/2020,1:13:23 PM,Pond A,,89.99999 °,179.99998 °,734.9,273.4,328,0.16,332.6,213,61.3,-1,-1,3.12,11.22,0.47,0.51,172.5,16.91,8.51,-128.4,0.148,0.104,0.66
5/21/2020,1:13:23 PM,Pond A,,89.99999 °,179.99998 °,734.9,273.7,328.3,0.16,332.9,213,61.3,-1,-1,3.12,11.22,0.47,0.5,172.4,16.89,8.51,-128.3,0.153,0.108,0.662
5/21/2020,1:13:23 PM,Pond A,,89.99999 °,179.99998 °,734.9,273.9,328.7,0.16,333.2,214,61.3,-1,-1,3.12,11.22,0.46,0.5,172.2,16.88,8.51,-128.3,0.158,0.111,0.668
