pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,flag,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,methanogenesis,DEA,sonde_zmix,sonde_strat,ch4_ebu_flux
A,pulsed,2020-07-12,194,8,PULSE1,NA,NA,NA,NA,NA,NA,3.814136066,-6.767539337,-2.953403271,NA,NA,NA,NA,NA,25.21059431534884,62.906976744186046,5.172558139534884,16.256976744186048,37.40441860465116,375.98837209302326,374.4674418604651,0.3702325581395349,0.18,21.57242789398407,36.734287559190705,3.230135600516573,16.368960396039604,7.3573073611709,563.0727292294447,602.5613215669393,1.1160245372363322,0.29246879035729656,0.25083333333333335,0.28591294716277216,NA,NA,1.2132167265943303,stratified,NA
A,pulsed,2020-07-13,195,8,PULSE1,13.257865291103199,75.4428994454147,-0.00281368626753133,22.2250832696327,140.251678094928,0.00192783606741423,6.132526704,-6.653115334,-0.52058863,NA,0.58084,152.85,0.237585,4.25,25.333333332307692,66.80384615384615,5.479615384615385,16.250384615384615,27.01,383.0846153846154,380.6384615384615,0.22423076923076923,0.18,23.012626260454546,57.15227272727273,4.890227272727273,16.323590909090907,65.34731818181818,463.49954545454545,481.7440909090909,1.6010454545454547,0.23,0.6083333333333333,0.693410137637288,NA,NA,1.1472508642449228,stratified,3.240293318
A,pulsed,2020-07-14,196,8,PULSE1,NA,NA,NA,NA,NA,NA,7.379946086,-10.09735837,-2.717412286,NA,NA,NA,NA,NA,24.938697314137933,67.2448275862069,5.558620689655172,16.262758620689656,16.17551724137931,382.5896551724138,383.07586206896553,0.16,0.18,22.647569446875,54.4375,4.6899999999999995,16.3359375,41.1646875,486.446875,509.334375,3.028125,0.24656250000000002,0.48104166666666665,0.5483164410289376,0.00990835561875517,2.0966901020209e-4,1.227433732381114,stratified,NA
A,pulsed,2020-07-15,197,8,PULSE1,16.4684236226142,89.1874159124432,-0.00208509903065921,30.6401854488583,179.829473755608,0.00309953954652539,4.293454396,-9.775143519,-5.481689123,NA,0.5177,144.1,0.119805,3.9,23.91214470162791,61.188372093023254,5.155581395348837,16.3,18.275581395348837,355.27441860465115,362.80232558139534,0.3055813953488372,0.17,22.925645343585856,49.67020202020202,4.245606060606061,16.320555555555558,122.66782828282828,465.1959595959596,484.49242424242425,7.052878787878788,0.23444444444444446,0.17729166666666668,0.20208631066073016,NA,NA,1.35,stratified,NA
A,pulsed,2020-07-16,198,8,PULSE1,NA,NA,NA,NA,NA,NA,7.756026505,-5.276672642,2.479353862,NA,NA,NA,NA,NA,23.8588342447541,82.83770491803278,6.982131147540984,16.297213114754097,48.46311475409836,362.89016393442625,370.9672131147541,0.5244262295081967,0.18,22.640740742333332,62.06,5.349,16.33566666666667,55.162,499.4633333333333,523.0066666666667,2.8303333333333334,0.252,0.052083333333333336,0.05936730630456232,NA,NA,1.4,mixed,NA
A,pulsed,2020-07-17,199,8,PULSE1,1.55012942518138,36.7632787484864,-0.00132769498698446,2.78769286038723,78.5322479782376,0.00449155720976381,7.338692469,-7.272839109,0.06585336,NA,0.38733,134.35,0.1476,3.9,24.880952379761904,84.22857142857143,6.965952380952381,16.266190476190477,41.10738095238095,380.73333333333335,381.56666666666666,0.10547619047619047,0.18,22.603174602142857,68.60714285714286,5.8914285714285715,16.33,76.39214285714286,464.62857142857143,487.05,3.390714285714286,0.23428571428571426,0.31375,0.3576286531786834,NA,NA,0.15000000000000002,stratified,NA
A,pulsed,2020-07-18,200,8,PULSE1,NA,NA,NA,NA,NA,NA,6.678169786,-7.908866755,-1.230696969,NA,NA,NA,NA,NA,26.074879227536233,84.66956521739131,6.851594202898551,16.22840579710145,30.232898550724638,375.5753623188406,368.0275362318841,0.38405797101449274,0.17347826086956522,23.058680555125,63.609375,5.4391875,16.321937499999997,56.7013125,462.609375,480.500625,2.008375,0.2305625,0.80625,0.9190059015946247,NA,NA,1.3,mixed,NA
A,pulsed,2020-07-19,201,9,PULSE1,NA,NA,NA,NA,NA,NA,5.894429625,-7.38251592,-1.488086295,NA,NA,NA,NA,NA,27.94287949915493,94.37042253521126,7.384366197183098,16.171267605633805,8.144788732394366,393.40845070422534,372.4492957746479,-0.1308450704225352,0.18,23.029431216369048,81.53571428571428,6.974345238095238,16.322916666666664,61.617023809523815,445.9482142857143,463.3535714285714,2.5213095238095238,0.22160714285714284,0.31395833333333334,0.3578661224039017,NA,NA,1.3,mixed,NA
A,pulsed,2020-07-20,202,9,PULSE1,5.90803355362905,27.8911903447446,-0.00252070720127083,10.6352845893431,69.4616050053029,0.00212382564159751,2.485736491,-5.851401535,-3.365665044,NA,0.860925,140.2,0.197735,4.25,25.88888889,80.14146341463415,6.511463414634147,16.24,20.098048780487805,382.6878048780488,376.4146341463415,0.28487804878048784,0.18,23.32407407345238,63.98809523809524,5.443928571428572,16.315357142857142,96.22071428571428,459.60833333333335,474.72738095238094,4.733809523809524,0.2282142857142857,0.052083333333333336,0.05936730630456232,NA,NA,1.11210811292465,stratified,0
A,pulsed,2020-07-21,203,9,PULSE1,NA,NA,NA,NA,NA,NA,2.257479743,-4.057935663,-1.80045592,NA,NA,NA,NA,NA,24.86904761857143,79.82857142857142,6.605714285714286,16.27,23.499285714285715,379.12142857142857,380.0785714285714,0.8142857142857143,0.18,22.771428572428572,64.14571428571429,5.516333333333334,16.329952380952378,37.726190476190474,486.88619047619045,508.4876190476191,2.7412380952380953,0.24547619047619046,0.178125,0.20303618756160316,NA,NA,1.2322550717428291,stratified,NA
A,pulsed,2020-07-22,204,9,PULSE1,11.0192050192684,57.3058378295844,-0.00261441143830123,19.4217303345224,124.983099318472,0.00196790156716331,6.102449352,-6.397664055,-0.295214703,NA,0.8262,169.75,0.121285,3.9,26.127192982105264,80.87368421052632,6.535131578947368,16.22605263157895,13.3475,393.2092105263158,384.8921052631579,0.06394736842105263,0.18,22.883207072234846,69.625,5.959090909090909,16.324204545454542,57.23924242424242,487.28371212121215,507.82954545454544,2.2165909090909093,0.24446969696969695,0.21916666666666668,0.24981762492959825,8.3492423736735e-4,1.6555168858324e-4,1.1704849742874242,stratified,NA
A,pulsed,2020-07-23,205,9,PULSE1,NA,NA,NA,NA,NA,NA,9.1054052,-11.2422131,-2.136807902,NA,NA,NA,NA,NA,24.64646464818182,74.71515151515152,6.208484848484849,16.27,12.498787878787878,386.1272727272727,388.8242424242424,0.1,0.19,23.197318007310344,65.18258620689656,5.5569827586206895,16.316879310344827,58.28656896551725,445.38068965517243,461.35896551724136,2.191396551724138,0.22206896551724137,0.4085416666666667,0.46567715065298687,NA,NA,1.1562722620530659,stratified,NA
A,pulsed,2020-07-24,206,9,PULSE1,4.5739637567661,59.300358392683,-0.00227566716604434,7.84903419013433,114.493646808692,0.00267625850917885,7.667504545,-9.25127156,-1.583767016,NA,0.77441,93.35,0.135805,3.9,25.191666667,75.62,6.2185,16.25525,9.47575,393.4675,391.96750000000003,0.02025,0.19,23.039351850000003,65.1625,5.5633333333333335,16.321666666666665,40.52166666666667,454.97916666666663,472.6166666666667,0.8104166666666667,0.23,0.5666666666666667,0.6459162925936381,NA,NA,1.4,mixed,NA
A,pulsed,2020-07-25,207,9,PULSE1,NA,NA,NA,NA,NA,NA,8.034408025,-10.20953275,-2.175124728,NA,NA,NA,NA,NA,26.50284900307692,66.58974358974359,5.345897435897436,16.215384615384615,13.243589743589743,403.5282051282051,392.2358974358974,0.07897435897435898,0.19,23.171648550054346,53.245923913043484,4.540978260869565,16.31758152173913,7.457038043478261,509.72527173913045,528.1597826086957,1.2627445652173912,0.254375,0.4825,0.5499787256054653,NA,NA,1.0497954607023265,stratified,NA
A,pulsed,2020-07-26,208,10,PULSE1,NA,NA,NA,NA,NA,NA,4.827683384,-12.34191084,-7.514227452,NA,NA,NA,NA,NA,26.923611109166668,69.22708333333334,5.517708333333333,16.201666666666668,10.919375,406.4666666666667,392.06666666666666,0.12937500000000002,0.19,23.122916668374998,50.9875,4.357125,16.32,6.341875,516.335,535.51,1.2029999999999998,0.26,0.1775,0.2023237798859484,NA,NA,1.1506598821761727,stratified,NA
A,pulsed,2020-07-27,209,10,PULSE1,11.7450541574096,84.602748795444,-0.0022035055171522,20.7769790536595,164.986253225407,0.00256564108693345,3.607228713,-4.668793719,-1.061565006,NA,0.788245,92.85,0.303715,3.9,25.997863247692308,79.14615384615385,6.414807692307693,16.231346153846154,11.935576923076923,408.28653846153844,400.62884615384615,0.08365384615384615,0.19,23.358080808454545,64.55045454545454,5.482818181818182,16.31218181818182,51.94654545454546,503.63772727272726,519.8477272727273,2.045181818181818,0.25113636363636366,0.20875,0.2379441636686858,NA,NA,1.3,mixed,5.815010792
A,pulsed,2020-07-28,210,10,PULSE1,NA,NA,NA,NA,NA,NA,6.248903796,-8.279936562,-2.031032766,NA,0.5307,85.7,0.036837,3.9,25.48148148,82.45833333333333,6.745833333333334,16.25,6.832083333333333,410.5875,406.8208333333333,-0.12458333333333334,0.19,24.327020201909093,72.64136363636364,6.055909090909092,16.28,40.27713636363636,467.4263636363636,473.8240909090909,0.7364090909090909,0.22849999999999998,0.5345833333333333,0.6093460319100277,0.00595631486143551,1.7575400202834e-4,1.25,stratified,NA
A,pulsed,2020-07-29,211,10,PULSE2,4.86334063075748,116.655691759418,-0.0021081757313711,8.69492085684101,221.769018796342,0.00268252245686623,1.648513991,-5.323080175,-3.674566185,NA,0.589545,73,0.171285,3.9,26.154320988888887,80.9888888888889,6.545277777777778,16.22888888888889,6.5744444444444445,421.43055555555554,412.3388888888889,-0.17166666666666666,0.2,24.288773149166666,70.38229166666667,5.869895833333333,16.279375,47.28145833333333,477.165625,484.00312499999995,0.7789583333333333,0.23072916666666665,0.05229166666666667,0.05960477552978057,NA,NA,1.25,stratified,NA
A,pulsed,2020-07-30,212,10,PULSE2,NA,NA,NA,NA,NA,NA,5.322119566,-6.747071088,-1.424951523,NA,0.60616,74.6,0.133905,3.9,25.66666667,76.10434782608695,6.207826086956522,16.24,7.317391304347826,414.8434782608696,409.74347826086955,-0.1782608695652174,0.2,24.274305555535715,67.26607142857142,5.607142857142858,16.277410714285715,45.69107142857143,484.35,491.0419642857143,0.4705357142857143,0.235,1.0170833333333333,1.159324757515493,NA,NA,1.1689974854202263,stratified,NA
A,pulsed,2020-07-31,213,10,PULSE2,12.0668552640132,142.550764402715,-0.00197872166530996,21.3752866021166,265.06382645915,0.00301338580006813,4.655769364,-7.162735937,-2.506966574,NA,0.22989,70.15,0.1144215,3.9,25.287037038333334,70.28666666666666,5.769666666666667,16.25,4.499,418.4166666666667,416.06333333333333,-0.22333333333333333,0.2,25.005820106904764,66.65333333333334,5.500047619047619,16.261000000000003,44.78628571428571,434.6904761904762,434.63666666666666,0.3298571428571429,0.20700000000000002,0.28270833333333334,0.3222457386211643,NA,NA,1.3,mixed,NA
A,pulsed,2020-08-01,214,10,PULSE2,NA,NA,NA,NA,NA,NA,3.222830204,-7.648514556,-4.425684352,NA,NA,NA,NA,NA,25.092592591929826,64.95087719298246,5.349649122807017,16.259122807017544,5.392280701754386,423.6666666666667,422.8964912280702,-0.1375438596491228,0.2,24.021885522020202,53.92070707070707,4.529242424242424,16.292878787878788,28.248989898989898,463.9409090909091,472.7863636363636,9.65050505050505,0.22757575757575757,0.052083333333333336,0.05936730630456232,NA,NA,1.5,mixed,NA
A,pulsed,2020-08-02,215,11,PULSE2,NA,NA,NA,NA,NA,NA,2.726988514,-5.35989653,-2.632908016,NA,NA,NA,NA,NA,25.440690690945946,65.67972972972973,5.375675675675676,16.248378378378376,4.003243243243244,425.16486486486485,421.6027027027027,-0.17472972972972972,0.2,23.70997806911184,52.977192982456145,4.475460526315789,16.302236842105266,21.34916666666667,481.0052631578948,493.25910087719296,1.3093640350877194,0.2374122807017544,0.8179166666666666,0.9323041782068467,NA,NA,1.5,mixed,NA
A,pulsed,2020-08-03,216,11,PULSE2,8.4352679023182109,166.394328520207,-0.00279269867002908,14.1255621002943,291.106055869278,0.00173896977661545,3.456394036,-6.93889353,-3.482499493,NA,0.60458,68.75,0.03,3.9,24.123188405652172,86.69130434782609,7.272608695652174,16.29,4.229130434782609,419.204347826087,426.3782608695652,-0.1617391304347826,0.2,23.7361111125,79.99131944444446,6.758402777777778,16.3,30.943854166666668,415.98090277777777,426.27604166666663,0.16993055555555556,0.2015625,0.691875,0.7886352969498058,0.00179442734675219,1.0928763185179e-4,1.3,mixed,2.515557347
A,pulsed,2020-08-04,217,11,PULSE2,NA,NA,NA,NA,NA,NA,4.229508524,-5.090881699,-0.861373174,NA,NA,NA,NA,NA,22.33333333189189,90.02432432432433,7.811081081081081,16.34918918918919,4.663783783783784,405.5108108108108,427.2432432432432,-0.13972972972972975,0.20405405405405405,22.008547009230767,81.27307692307693,7.095576923076923,16.36,8.9145,400.54499999999996,424.8638461538461,-0.09665384615384615,0.2,0.14604166666666668,0.16646592687799275,NA,NA,1.3,mixed,NA
A,pulsed,2020-08-05,218,11,PULSE2,1.61630006728442,147.025750336913,-0.00263846460381596,3.08251478263937,300.839723433161,0.00196723759128243,1.92331279,-4.331265583,-2.407952793,NA,0.410685,170.35,0.25432,3.9,21.905349792962962,83.81851851851852,7.333333333333333,16.36,3.6192592592592594,403.92962962962963,429.3074074074074,-0.25,0.21,21.674603177142856,75.90357142857142,6.66952380952381,16.37,6.404047619047619,400.152380952381,427.3357142857143,-0.16857142857142857,0.21,0.3254166666666667,0.3709269297909054,NA,NA,1.3,mixed,NA
A,pulsed,2020-08-06,219,11,PULSE2,NA,NA,NA,NA,NA,NA,3.569018752,-6.915271566,-3.346252814,NA,NA,NA,NA,NA,21.840996167413792,80.14827586206897,7.020862068965517,16.36,1.786551724137931,404.0551724137931,429.98793103448276,-0.30896551724137933,0.21,21.72222222,73.68833333333333,6.472083333333334,16.37,8.717916666666667,401.81916666666666,428.755,-0.18108333333333332,0.21,0.65,0.7409039826809378,NA,NA,1.2,mixed,NA
A,pulsed,2020-08-07,220,11,PULSE2,0.849024698520719,159.324540853644,-0.00253864585746837,1.46286195884081,286.868123928721,0.00246648420678773,5.002558634,-6.441724733,-1.439166099,NA,0.27916,64.8,0.163465,3.9,22.5173611109375,75.16875,6.49625,16.339375,5.664375,410.878125,431.278125,-0.2459375,0.21,21.62962963,70.58333333333333,6.207777777777778,16.37,12.546666666666667,403.1111111111111,430.85,-0.10777777777777778,0.21,0.859375,0.9795605540252783,NA,NA,0.8382485932016643,stratified,NA
A,pulsed,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,2.224789285,-2.196895909,0.027893377,NA,NA,NA,NA,NA,23.778582931014494,78.11159420289854,6.5920289855072465,16.299855072463767,8.926666666666666,421.9014492753623,431.963768115942,-0.060434782608695656,0.21,22.19571066840456,69.7017094017094,6.0629202279202286,16.35,2.239088319088319,410.2323361823362,433.43361823361823,0.4278632478632479,0.21,0.7541666666666667,0.8596385952900625,NA,NA,1.5,mixed,NA
A,pulsed,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,2.224789285,-2.196895909,0.027893377,NA,NA,NA,NA,NA,23.778582931014494,78.11159420289854,6.5920289855072465,16.299855072463767,8.926666666666666,421.9014492753623,431.963768115942,-0.060434782608695656,0.21,22.19571066840456,69.7017094017094,6.0629202279202286,16.35,2.239088319088319,410.2323361823362,433.43361823361823,0.4278632478632479,0.21,0.7541666666666667,0.8596385952900625,NA,NA,1.5,mixed,NA
A,pulsed,2020-08-09,222,12,PULSE2,0.666140341775485,69.6930819978529,-0.00132856270565445,1.17396042334645,137.031241163935,0.00411674794872319,8.089611233,-10.48747248,-2.397861244,NA,0.709385,59.1,0.214525,3.9,24.628540305490198,76.29019607843138,6.339607843137255,16.272549019607844,2.436470588235294,426.04117647058825,429.05882352941177,-0.23392156862745098,0.20450980392156862,22.486111111583334,65.93833333333333,5.703166666666666,16.340333333333334,3.92625,421.1383333333333,442.38916666666665,0.8605,0.21016666666666667,0.5135416666666667,0.5853616401629845,0.00150057820109154,1.4729215497216e-4,0.8247927711043717,stratified,7.905549945
A,pulsed,2020-08-10,223,12,PULSE2,NA,NA,NA,NA,NA,NA,4.23844789,-7.322046631,-3.083598741,NA,NA,NA,NA,NA,25.112554114415584,84.65714285714286,6.973376623376623,16.26,8.832077922077922,431.3194805194805,430.4168831168831,-0.2420779220779221,0.21,23.229166667916665,73.55833333333334,6.270416666666667,16.3175,22.7625,426.70000000000005,441.5375,0.13625,0.21,0.8497916666666667,0.9686369696652389,NA,NA,0.9583086987880283,stratified,NA
A,pulsed,2020-08-11,224,12,PULSE2,4.87997052326302,102.891117591022,-7.4538309374399e-4,9.27463640024939,213.968089317337,0.00530947664481988,10.29694808,-9.358766175,0.938181907,NA,0.289985,59,0.243175,3.9,22.381410254615385,64.00769230769231,5.549807692307692,16.343846153846155,9.422307692307692,398.3538461538462,419.3326923076923,-0.044423076923076926,0.2,21.97222222,60.516666666666666,5.287,16.36,12.283333333333335,392.6333333333333,416.71,-0.08758333333333332,0.2,0.2725,0.3106097465854701,NA,NA,1.2,mixed,NA
A,pulsed,2020-08-12,225,12,PULSE2,NA,NA,NA,NA,NA,NA,8.188964013,-9.099232255,-0.910268242,NA,NA,NA,NA,NA,22.8657407405,79.54,6.832166666666667,16.33,7.649333333333334,402.235,419.30333333333334,-0.14383333333333334,0.2,22.459401708076925,74.2076923076923,6.423846153846155,16.34,8.86346153846154,397.88846153846157,418.1538461538462,-0.02,0.2,0.471875,0.5378677951193347,NA,NA,1.2,mixed,NA
A,pulsed,2020-08-13,226,12,PULSE2,0.83326986354595,90.4688008419676,-0.00126272738480697,1.4604527551139,170.852449482723,0.0043028309897479,10.5789476,-10.43915236,0.13979524,NA,0.485965,77.55,0.244415,3.9,24.250712251794873,81.35384615384615,6.807435897435897,16.286410256410257,9.212564102564103,416.8205128205128,422.8692307692308,0.019743589743589744,0.2,22.94999999957143,75.54714285714286,6.475357142857143,16.326,8.910785714285716,406.3471428571429,422.90714285714284,0.14214285714285715,0.2,0.6083333333333334,0.693410137637288,NA,NA,0.9494455977963085,stratified,NA
A,pulsed,2020-08-14,227,12,PULSE2,NA,NA,NA,NA,NA,NA,12.72413396,-13.44182092,-0.717686965,NA,NA,NA,NA,NA,24.466475094655173,89.15689655172413,7.431551724137931,16.28,13.647586206896552,415.67241379310343,419.9310344827586,0.012241379310344828,0.2,23.227777778153843,79.55038461538462,6.782346153846154,16.316538461538464,9.65530769230769,414.88076923076926,429.40461538461534,0.2006153846153846,0.20692307692307693,0.5345833333333333,0.6093460319100277,NA,NA,0.8324147012922084,stratified,NA
A,pulsed,2020-08-15,228,12,PULSE2,NA,NA,NA,NA,NA,NA,10.71946401,-13.29447931,-2.575015297,NA,NA,NA,NA,NA,24.8644444428,97.132,8.0352,16.2664,13.26,414.98,416.028,-0.168,0.2,23.880555555,89.495,7.53625,16.297,15.18675,415.525,424.5525,0.278,0.2,0.64,0.7295054598704619,NA,NA,1.3,mixed,NA
A,pulsed,2020-08-16,229,13,PULSE2,7.93854852620972,40.5474061437616,-0.00191682783531107,14.9783422179103,94.5020703661185,0.0030255619413039,7.861997971,-10.15834469,-2.296346721,NA,0.360845,41.85,0.13362,3.9,23.86868686681818,70.07045454545454,5.906818181818182,16.3,9.50590909090909,408.975,418.00454545454545,0.09590909090909092,0.2,23.044444445142858,63.31107142857143,5.417678571428571,16.323571428571427,3.791857142857143,433.64428571428573,450.4707142857143,0.7345714285714285,0.215,0.03125,0.035620383782737394,0.00127379616230102,1.6349876927674e-4,1.5,mixed,0
A,pulsed,2020-08-17,230,13,PULSE2,NA,NA,NA,NA,NA,NA,9.349682222,-12.33202868,-2.982346457,NA,NA,NA,NA,NA,23.7467043320339,71.56949152542373,6.0464406779661015,16.3,8.002542372881356,410.59322033898303,420.69322033898305,-0.027796610169491524,0.2,23.480820104285716,68.11071428571428,5.78172619047619,16.31,12.853452380952382,411.8339285714286,424.08095238095234,0.036726190476190475,0.2,0.94375,1.0757355902386692,NA,NA,1.2,mixed,NA
