Plot Title: 2020_Hort-Farm,,,,
#,"Date Time, GMT-05:00","Wind Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","Gust Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","PAR, µmol/m²/s (LGR S/N: 20849581, SEN S/N: 20856725)"
2251,7/9/2020 15:00,1.01,4.53,433.7
2252,7/9/2020 15:30,0,4.03,318.7
2253,7/9/2020 16:00,0.5,3.02,463.7
2254,7/9/2020 16:30,1.01,4.53,841.2
2255,7/9/2020 17:00,1.51,4.53,271.2
2256,7/9/2020 17:30,2.01,7.05,363.7
2257,7/9/2020 18:00,1.51,5.03,921.2
2258,7/9/2020 18:30,1.01,4.03,276.2
2259,7/9/2020 19:00,1.01,3.52,521.2
2260,7/9/2020 19:30,0.5,3.02,338.7
2261,7/9/2020 20:00,0.5,3.02,96.2
2262,7/9/2020 20:30,0,2.52,38.7
2263,7/9/2020 21:00,0,1.51,1.2
2264,7/9/2020 21:30,0,1.01,1.2
2265,7/9/2020 22:00,0,1.01,1.2
2266,7/9/2020 22:30,0,0,1.2
2267,7/9/2020 23:00,0,0,1.2
2268,7/9/2020 23:30,0,0,1.2
2269,7/10/2020 0:00,0,0,1.2
2270,7/10/2020 0:30,0,0,1.2
2271,7/10/2020 1:00,0,0,1.2
2272,7/10/2020 1:30,0,0,1.2
2273,7/10/2020 2:00,0,0.5,1.2
2274,7/10/2020 2:30,0,0,1.2
2275,7/10/2020 3:00,0,1.01,1.2
2276,7/10/2020 3:30,0,0,1.2
2277,7/10/2020 4:00,0,0,1.2
2278,7/10/2020 4:30,0,0,1.2
2279,7/10/2020 5:00,0,0,1.2
2280,7/10/2020 5:30,0,0,1.2
2281,7/10/2020 6:00,0,1.51,18.7
2282,7/10/2020 6:30,0,0.5,66.2
2283,7/10/2020 7:00,0,0.5,236.2
2284,7/10/2020 7:30,0,0,393.7
2285,7/10/2020 8:00,0,1.51,611.2
2286,7/10/2020 8:30,0,2.52,816.2
2287,7/10/2020 9:00,0.5,2.52,998.7
2288,7/10/2020 9:30,0,3.02,1183.7
2289,7/10/2020 10:00,1.01,3.52,1336.2
2290,7/10/2020 10:30,1.01,3.52,1481.2
2291,7/10/2020 11:00,0.5,3.02,1606.2
2292,7/10/2020 11:30,0.5,3.02,1708.7
2293,7/10/2020 12:00,0,2.01,1773.7
2294,7/10/2020 12:30,0.5,3.52,1853.7
2295,7/10/2020 13:00,0.5,2.52,1591.2
2296,7/10/2020 13:30,0.5,2.52,1876.2
2297,7/10/2020 14:00,0.5,3.02,1843.7
2298,7/10/2020 14:30,0.5,2.52,1801.2
2299,7/10/2020 15:00,0.5,3.02,1723.7
2300,7/10/2020 15:30,0.5,3.02,1633.7
2301,7/10/2020 16:00,1.01,3.52,1521.2
2302,7/10/2020 16:30,0.5,3.52,1401.2
2303,7/10/2020 17:00,0.5,3.02,1256.2
2304,7/10/2020 17:30,0.5,3.52,1066.2
2305,7/10/2020 18:00,0,2.52,868.7
2306,7/10/2020 18:30,0,2.01,263.7
2307,7/10/2020 19:00,0,0.5,538.7
2308,7/10/2020 19:30,0,1.01,188.7
2309,7/10/2020 20:00,0,0.5,96.2
2310,7/10/2020 20:30,0,0.5,26.2
2311,7/10/2020 21:00,0,0,1.2
2312,7/10/2020 21:30,0,0,1.2
2313,7/10/2020 22:00,0,0,1.2
2314,7/10/2020 22:30,0,0,1.2
2315,7/10/2020 23:00,0,0,1.2
2316,7/10/2020 23:30,0,0,1.2
2317,7/11/2020 0:00,0,0,1.2
2318,7/11/2020 0:30,0,0,1.2
2319,7/11/2020 1:00,0,0,1.2
2320,7/11/2020 1:30,0,0,1.2
2321,7/11/2020 2:00,0,0,1.2
2322,7/11/2020 2:30,0,0,1.2
2323,7/11/2020 3:00,0,0,1.2
2324,7/11/2020 3:30,0,0,1.2
2325,7/11/2020 4:00,0,1.01,1.2
2326,7/11/2020 4:30,0,1.51,1.2
2327,7/11/2020 5:00,0,0.5,1.2
2328,7/11/2020 5:30,0,1.01,1.2
2329,7/11/2020 6:00,0,1.01,21.2
2330,7/11/2020 6:30,0,0.5,66.2
2331,7/11/2020 7:00,0,1.01,286.2
2332,7/11/2020 7:30,0,0.5,443.7
2333,7/11/2020 8:00,0,1.01,628.7
2334,7/11/2020 8:30,0,2.01,818.7
2335,7/11/2020 9:00,0,2.52,996.2
2336,7/11/2020 9:30,0.5,3.02,1158.7
2337,7/11/2020 10:00,1.01,3.52,1308.7
2338,7/11/2020 10:30,1.01,3.52,1453.7
2339,7/11/2020 11:00,0.5,3.02,1593.7
2340,7/11/2020 11:30,0.5,3.52,1696.2
2341,7/11/2020 12:00,0.5,4.03,1761.2
2342,7/11/2020 12:30,0.5,3.02,1818.7
2343,7/11/2020 13:00,0.5,2.01,1853.7
2344,7/11/2020 13:30,0.5,3.02,1856.2
2345,7/11/2020 14:00,0.5,2.52,1833.7
2346,7/11/2020 14:30,0.5,3.52,1943.7
2347,7/11/2020 15:00,1.01,3.52,2058.7
2348,7/11/2020 15:30,0.5,2.52,173.7
2349,7/11/2020 16:00,0,1.01,871.2
2350,7/11/2020 16:30,0.5,3.52,223.7
2351,7/11/2020 17:00,0,2.01,238.7
2352,7/11/2020 17:30,1.01,6.04,3.7
2353,7/11/2020 18:00,2.01,9.06,66.2
2354,7/11/2020 18:30,0,2.01,643.7
2355,7/11/2020 19:00,0,2.52,453.7
2356,7/11/2020 19:30,0,5.03,328.7
2357,7/11/2020 20:00,0.5,4.03,93.7
2358,7/11/2020 20:30,0,1.01,36.2
2359,7/11/2020 21:00,0,0,1.2
2360,7/11/2020 21:30,0,0,1.2
2361,7/11/2020 22:00,0,0,1.2
2362,7/11/2020 22:30,0,0,1.2
2363,7/11/2020 23:00,0,1.01,1.2
2364,7/11/2020 23:30,0,2.52,1.2
2365,7/12/2020 0:00,0,2.01,1.2
2366,7/12/2020 0:30,0,1.51,1.2
2367,7/12/2020 1:00,0,2.52,1.2
2368,7/12/2020 1:30,0,2.52,1.2
2369,7/12/2020 2:00,0,1.01,1.2
2370,7/12/2020 2:30,0,2.01,1.2
2371,7/12/2020 3:00,0,1.51,1.2
2372,7/12/2020 3:30,0,1.01,1.2
2373,7/12/2020 4:00,0,1.01,1.2
2374,7/12/2020 4:30,0,0.5,1.2
2375,7/12/2020 5:00,0,1.01,1.2
2376,7/12/2020 5:30,0,0.5,1.2
2377,7/12/2020 6:00,0,1.51,18.7
2378,7/12/2020 6:30,0,1.51,61.2
2379,7/12/2020 7:00,0,2.01,238.7
2380,7/12/2020 7:30,0,3.02,391.2
2381,7/12/2020 8:00,0.5,3.02,571.2
2382,7/12/2020 8:30,0.5,3.02,778.7
2383,7/12/2020 9:00,0,2.52,958.7
2384,7/12/2020 9:30,0.5,3.02,1131.2
2385,7/12/2020 10:00,0.5,2.52,1296.2
2386,7/12/2020 10:30,0.5,3.02,1438.7
2387,7/12/2020 11:00,1.01,4.03,1568.7
2388,7/12/2020 11:30,1.01,3.52,1676.2
2389,7/12/2020 12:00,0.5,4.03,1873.7
2390,7/12/2020 12:30,0.5,4.53,2136.2
2391,7/12/2020 13:00,0.5,4.03,2033.7
2392,7/12/2020 13:30,0.5,4.03,408.7
2393,7/12/2020 14:00,1.01,3.52,1903.7
2394,7/12/2020 14:30,1.01,3.52,1941.2
2395,7/12/2020 15:00,0.5,4.53,1808.7
2396,7/12/2020 15:30,0.5,3.52,1768.7
2397,7/12/2020 16:00,0.5,4.03,1763.7
2398,7/12/2020 16:30,0.5,4.03,1526.2
2399,7/12/2020 17:00,0.5,3.52,1293.7
2400,7/12/2020 17:30,0.5,3.52,996.2
2401,7/12/2020 18:00,0,2.01,223.7
2402,7/12/2020 18:30,0,2.52,691.2
2403,7/12/2020 19:00,0.5,2.52,496.2
2404,7/12/2020 19:30,0,2.01,331.2
2405,7/12/2020 20:00,0,1.51,86.2
2406,7/12/2020 20:30,0,0,26.2
2407,7/12/2020 21:00,0,0,1.2
2408,7/12/2020 21:30,0,0,1.2
2409,7/12/2020 22:00,0,0,1.2
2410,7/12/2020 22:30,0,0,1.2
2411,7/12/2020 23:00,0,0,1.2
2412,7/12/2020 23:30,0,0,1.2
2413,7/13/2020 0:00,0,0,1.2
2414,7/13/2020 0:30,0,0,1.2
2415,7/13/2020 1:00,0,0,1.2
2416,7/13/2020 1:30,0,0,1.2
2417,7/13/2020 2:00,0,0,1.2
2418,7/13/2020 2:30,0,0,1.2
2419,7/13/2020 3:00,0,0,1.2
2420,7/13/2020 3:30,0,0,1.2
2421,7/13/2020 4:00,0,0,1.2
2422,7/13/2020 4:30,0,0,1.2
2423,7/13/2020 5:00,0,0,1.2
2424,7/13/2020 5:30,0,0,1.2
2425,7/13/2020 6:00,0,0,18.7
2426,7/13/2020 6:30,0,0,63.7
2427,7/13/2020 7:00,0,0,238.7
2428,7/13/2020 7:30,0,1.01,396.2
2429,7/13/2020 8:00,0,2.01,603.7
2430,7/13/2020 8:30,0,2.01,796.2
2431,7/13/2020 9:00,0,3.02,971.2
2432,7/13/2020 9:30,0.5,5.03,1146.2
2433,7/13/2020 10:00,0.5,4.03,1303.7
2434,7/13/2020 10:30,1.01,5.03,1441.2
2435,7/13/2020 11:00,1.01,4.53,1606.2
2436,7/13/2020 11:30,1.01,5.03,1801.2
2437,7/13/2020 12:00,1.01,5.54,2111.2
2438,7/13/2020 12:30,1.01,4.53,2046.2
2439,7/13/2020 13:00,1.51,7.55,1936.2
2440,7/13/2020 13:30,1.51,6.04,1833.7
2441,7/13/2020 14:00,1.51,5.54,2073.7
2442,7/13/2020 14:30,1.51,5.03,773.7
2443,7/13/2020 15:00,1.51,5.54,1516.2
2444,7/13/2020 15:30,1.51,6.54,1668.7
2445,7/13/2020 16:00,2.01,5.54,1558.7
2446,7/13/2020 16:30,1.51,5.03,943.7
2447,7/13/2020 17:00,1.01,5.03,1206.2
2448,7/13/2020 17:30,1.01,5.54,1033.7
2449,7/13/2020 18:00,1.51,5.54,851.2
2450,7/13/2020 18:30,1.51,6.04,676.2
2451,7/13/2020 19:00,1.01,5.54,546.2
2452,7/13/2020 19:30,1.01,5.03,351.2
2453,7/13/2020 20:00,1.01,5.54,108.7
2454,7/13/2020 20:30,0.5,3.52,36.2
2455,7/13/2020 21:00,0.5,4.03,1.2
2456,7/13/2020 21:30,0,2.52,1.2
2457,7/13/2020 22:00,0.5,3.02,1.2
2458,7/13/2020 22:30,0.5,3.02,1.2
2459,7/13/2020 23:00,0,3.02,1.2
2460,7/13/2020 23:30,0.5,2.52,1.2
2461,7/14/2020 0:00,0.5,3.02,1.2
2462,7/14/2020 0:30,0,3.02,1.2
2463,7/14/2020 1:00,0,2.52,1.2
2464,7/14/2020 1:30,0,2.01,1.2
2465,7/14/2020 2:00,0,2.01,1.2
2466,7/14/2020 2:30,0,2.01,1.2
2467,7/14/2020 3:00,0,3.02,1.2
2468,7/14/2020 3:30,0,2.52,1.2
2469,7/14/2020 4:00,0,2.01,1.2
2470,7/14/2020 4:30,0,2.01,1.2
2471,7/14/2020 5:00,0,3.02,1.2
2472,7/14/2020 5:30,0,2.52,1.2
2473,7/14/2020 6:00,0.5,4.03,6.2
2474,7/14/2020 6:30,0.5,3.52,41.2
2475,7/14/2020 7:00,0.5,2.52,128.7
2476,7/14/2020 7:30,0.5,3.52,553.7
2477,7/14/2020 8:00,0.5,3.52,373.7
2478,7/14/2020 8:30,0.5,4.53,548.7
2479,7/14/2020 9:00,1.01,5.03,706.2
2480,7/14/2020 9:30,0.5,4.03,463.7
2481,7/14/2020 10:00,0,2.01,571.2
2482,7/14/2020 10:30,0.5,4.03,976.2
2483,7/14/2020 11:00,0.5,4.53,668.7
2484,7/14/2020 11:30,0.5,3.02,1386.2
2485,7/14/2020 12:00,0.5,2.52,1896.2
2486,7/14/2020 12:30,1.01,4.03,1836.2
2487,7/14/2020 13:00,1.01,4.03,1916.2
2488,7/14/2020 13:30,1.01,3.52,718.7
2489,7/14/2020 14:00,0.5,4.03,833.7
2490,7/14/2020 14:30,0.5,3.02,913.7
2491,7/14/2020 15:00,0.5,3.02,686.2
2492,7/14/2020 15:30,0.5,4.53,1811.2
2493,7/14/2020 16:00,1.01,4.03,1513.7
2494,7/14/2020 16:30,0.5,3.52,1483.7
2495,7/14/2020 17:00,0.5,3.52,641.2
2496,7/14/2020 17:30,1.01,3.52,1013.7
2497,7/14/2020 18:00,0.5,3.02,108.7
2498,7/14/2020 18:30,0.5,4.03,8.7
2499,7/14/2020 19:00,1.51,7.05,31.2
2500,7/14/2020 19:30,1.51,9.06,191.2
2501,7/14/2020 20:00,0.5,4.03,213.7
2502,7/14/2020 20:30,0.5,3.02,88.7
2503,7/14/2020 21:00,0.5,4.03,1.2
2504,7/14/2020 21:30,0.5,3.02,1.2
2505,7/14/2020 22:00,0.5,4.53,1.2
2506,7/14/2020 22:30,1.01,3.52,1.2
2507,7/14/2020 23:00,0.5,3.02,1.2
2508,7/14/2020 23:30,0,2.52,1.2
2509,7/15/2020 0:00,0.5,3.02,1.2
2510,7/15/2020 0:30,0,2.01,1.2
2511,7/15/2020 1:00,0.5,3.02,1.2
2512,7/15/2020 1:30,0.5,2.52,1.2
2513,7/15/2020 2:00,0,2.52,1.2
2514,7/15/2020 2:30,0,1.01,1.2
2515,7/15/2020 3:00,0,2.52,1.2
2516,7/15/2020 3:30,0.5,3.02,1.2
2517,7/15/2020 4:00,0,3.52,1.2
2518,7/15/2020 4:30,0,2.01,1.2
2519,7/15/2020 5:00,0,3.02,1.2
2520,7/15/2020 5:30,0,2.01,1.2
2521,7/15/2020 6:00,0,2.52,1.2
2522,7/15/2020 6:30,0.5,4.03,16.2
2523,7/15/2020 7:00,0,3.02,28.7
2524,7/15/2020 7:30,0,2.01,43.7
2525,7/15/2020 8:00,0,1.51,33.7
2526,7/15/2020 8:30,0,2.01,41.2
2527,7/15/2020 9:00,0,2.01,46.2
2528,7/15/2020 9:30,0,2.01,96.2
2529,7/15/2020 10:00,0,2.52,176.2
2530,7/15/2020 10:30,0.5,5.03,433.7
2531,7/15/2020 11:00,0.5,3.52,618.7
2532,7/15/2020 11:30,0.5,3.02,1458.7
2533,7/15/2020 12:00,0.5,3.52,648.7
2534,7/15/2020 12:30,0.5,3.02,531.2
2535,7/15/2020 13:00,0.5,3.02,808.7
2536,7/15/2020 13:30,0,2.01,691.2
2537,7/15/2020 14:00,0,1.51,576.2
2538,7/15/2020 14:30,0,2.01,598.7
2539,7/15/2020 15:00,0,2.52,591.2
2540,7/15/2020 15:30,0,2.52,358.7
2541,7/15/2020 16:00,0,2.52,1996.2
2542,7/15/2020 16:30,0,3.52,1366.2
2543,7/15/2020 17:00,0.5,3.52,593.7
2544,7/15/2020 17:30,0.5,4.03,481.2
2545,7/15/2020 18:00,0,3.02,903.7
2546,7/15/2020 18:30,0.5,3.02,691.2
2547,7/15/2020 19:00,1.01,4.03,498.7
2548,7/15/2020 19:30,0.5,4.03,316.2
2549,7/15/2020 20:00,0,3.02,141.2
2550,7/15/2020 20:30,0,2.01,36.2
2551,7/15/2020 21:00,0,1.51,1.2
2552,7/15/2020 21:30,0,0,1.2
2553,7/15/2020 22:00,0,0,1.2
2554,7/15/2020 22:30,0,0.5,1.2
2555,7/15/2020 23:00,0,0,1.2
2556,7/15/2020 23:30,0,0,1.2
2557,7/16/2020 0:00,0,0,1.2
2558,7/16/2020 0:30,0,0,1.2
2559,7/16/2020 1:00,0,0,1.2
2560,7/16/2020 1:30,0,0,1.2
2561,7/16/2020 2:00,0,0,1.2
2562,7/16/2020 2:30,0,0,1.2
2563,7/16/2020 3:00,0,0,1.2
2564,7/16/2020 3:30,0,0,1.2
2565,7/16/2020 4:00,0,0,1.2
2566,7/16/2020 4:30,0,0,1.2
2567,7/16/2020 5:00,0,0,1.2
2568,7/16/2020 5:30,0,0,1.2
2569,7/16/2020 6:00,0,0,13.7
2570,7/16/2020 6:30,0,0,68.7
2571,7/16/2020 7:00,0,0,176.2
2572,7/16/2020 7:30,0,0,273.7
2573,7/16/2020 8:00,0,0.5,591.2
2574,7/16/2020 8:30,0,1.01,783.7
2575,7/16/2020 9:00,0,1.01,1051.2
2576,7/16/2020 9:30,0,1.51,1118.7
2577,7/16/2020 10:00,0,2.01,1178.7
2578,7/16/2020 10:30,0,2.01,1013.7
2579,7/16/2020 11:00,0,2.01,1331.2
2580,7/16/2020 11:30,0,2.52,1621.2
2581,7/16/2020 12:00,0,1.51,1618.7
2582,7/16/2020 12:30,0,2.52,1838.7
2583,7/16/2020 13:00,0,2.01,1901.2
2584,7/16/2020 13:30,0,1.51,1881.2
2585,7/16/2020 14:00,0,2.52,1836.2
2586,7/16/2020 14:30,0.5,4.03,1826.2
2587,7/16/2020 15:00,0,3.02,1741.2
2588,7/16/2020 15:30,0,2.52,1643.7
2589,7/16/2020 16:00,0.5,2.52,1501.2
2590,7/16/2020 16:30,0.5,3.02,1403.7
2591,7/16/2020 17:00,0.5,3.52,1243.7
2592,7/16/2020 17:30,0,3.52,1081.2
2593,7/16/2020 18:00,0,3.52,883.7
2594,7/16/2020 18:30,0,2.52,681.2
2595,7/16/2020 19:00,0.5,3.52,488.7
2596,7/16/2020 19:30,0,3.52,313.7
2597,7/16/2020 20:00,0,1.51,143.7
2598,7/16/2020 20:30,0,0.5,31.2
2599,7/16/2020 21:00,0,1.51,1.2
2600,7/16/2020 21:30,0,1.01,1.2
2601,7/16/2020 22:00,0,0,1.2
2602,7/16/2020 22:30,0,0,1.2
2603,7/16/2020 23:00,0,0,1.2
2604,7/16/2020 23:30,0,2.01,1.2
2605,7/17/2020 0:00,0,3.02,1.2
2606,7/17/2020 0:30,0,2.01,1.2
2607,7/17/2020 1:00,0,0,1.2
2608,7/17/2020 1:30,0,0,1.2
2609,7/17/2020 2:00,0,0,1.2
2610,7/17/2020 2:30,0,0,1.2
2611,7/17/2020 3:00,0,0,1.2
2612,7/17/2020 3:30,0,0,1.2
2613,7/17/2020 4:00,0,0,1.2
2614,7/17/2020 4:30,0,0,1.2
2615,7/17/2020 5:00,0,0,1.2
2616,7/17/2020 5:30,0,0,1.2
2617,7/17/2020 6:00,0,0,13.7
2618,7/17/2020 6:30,0,1.51,58.7
2619,7/17/2020 7:00,0,1.51,213.7
2620,7/17/2020 7:30,0,1.01,176.2
2621,7/17/2020 8:00,0,2.52,581.2
2622,7/17/2020 8:30,0.5,3.02,748.7
2623,7/17/2020 9:00,0,2.52,928.7
2624,7/17/2020 9:30,0.5,2.52,1093.7
2625,7/17/2020 10:00,0.5,3.52,1266.2
2626,7/17/2020 10:30,0.5,4.03,1446.2
2627,7/17/2020 11:00,0.5,4.03,941.2
2628,7/17/2020 11:30,0.5,3.52,631.2
2629,7/17/2020 12:00,0.5,3.52,993.7
2630,7/17/2020 12:30,0.5,3.52,821.2
2631,7/17/2020 13:00,0.5,4.03,1201.2
2632,7/17/2020 13:30,0.5,4.53,711.2
2633,7/17/2020 14:00,0.5,4.53,2118.7
2634,7/17/2020 14:30,1.01,5.03,1766.2
2635,7/17/2020 15:00,1.01,4.53,1826.2
2636,7/17/2020 15:30,1.01,5.54,751.2
2637,7/17/2020 16:00,1.01,5.03,1658.7
2638,7/17/2020 16:30,1.01,6.04,1451.2
2639,7/17/2020 17:00,1.01,6.04,573.7
2640,7/17/2020 17:30,0.5,5.03,1211.2
2641,7/17/2020 18:00,0.5,4.03,531.2
2642,7/17/2020 18:30,0.5,5.03,636.2
2643,7/17/2020 19:00,0.5,4.53,418.7
2644,7/17/2020 19:30,0.5,4.53,263.7
2645,7/17/2020 20:00,0.5,3.52,118.7
2646,7/17/2020 20:30,0.5,4.53,28.7
2647,7/17/2020 21:00,0,2.52,1.2
2648,7/17/2020 21:30,0,3.02,1.2
2649,7/17/2020 22:00,0,3.02,1.2
2650,7/17/2020 22:30,0,2.01,1.2
2651,7/17/2020 23:00,0,2.01,1.2
2652,7/17/2020 23:30,0,2.52,1.2
2653,7/18/2020 0:00,0,2.52,1.2
2654,7/18/2020 0:30,0.5,3.52,1.2
2655,7/18/2020 1:00,0.5,4.03,1.2
2656,7/18/2020 1:30,0.5,3.02,1.2
2657,7/18/2020 2:00,0,3.02,1.2
2658,7/18/2020 2:30,0,2.01,1.2
2659,7/18/2020 3:00,0,2.52,1.2
2660,7/18/2020 3:30,0,2.01,1.2
2661,7/18/2020 4:00,0,1.51,1.2
2662,7/18/2020 4:30,0,2.52,1.2
2663,7/18/2020 5:00,0.5,4.53,1.2
2664,7/18/2020 5:30,0.5,3.52,1.2
2665,7/18/2020 6:00,0.5,4.03,6.2
2666,7/18/2020 6:30,0.5,3.52,56.2
2667,7/18/2020 7:00,0.5,4.03,206.2
2668,7/18/2020 7:30,1.01,5.03,258.7
2669,7/18/2020 8:00,0.5,6.54,231.2
2670,7/18/2020 8:30,0.5,4.53,276.2
2671,7/18/2020 9:00,0.5,3.52,276.2
2672,7/18/2020 9:30,0.5,4.53,1118.7
2673,7/18/2020 10:00,0,3.02,1258.7
2674,7/18/2020 10:30,1.01,4.03,1406.2
2675,7/18/2020 11:00,1.01,4.53,1518.7
2676,7/18/2020 11:30,1.51,4.53,1631.2
2677,7/18/2020 12:00,1.51,5.54,1711.2
2678,7/18/2020 12:30,1.51,5.54,1763.7
2679,7/18/2020 13:00,2.01,6.54,1508.7
2680,7/18/2020 13:30,2.01,7.05,1851.2
2681,7/18/2020 14:00,2.52,8.05,1928.7
2682,7/18/2020 14:30,2.01,7.55,1476.2
2683,7/18/2020 15:00,2.01,7.05,1773.7
2684,7/18/2020 15:30,2.01,7.05,1636.2
2685,7/18/2020 16:00,2.01,8.05,1443.7
2686,7/18/2020 16:30,2.01,7.55,1371.2
2687,7/18/2020 17:00,2.52,8.05,1293.7
2688,7/18/2020 17:30,1.51,8.56,488.7
2689,7/18/2020 18:00,1.51,6.54,471.2
2690,7/18/2020 18:30,1.01,5.03,648.7
2691,7/18/2020 19:00,0.5,4.53,486.2
2692,7/18/2020 19:30,0.5,4.03,306.2
2693,7/18/2020 20:00,0.5,4.03,106.2
2694,7/18/2020 20:30,0.5,4.53,23.7
2695,7/18/2020 21:00,0,2.01,1.2
2696,7/18/2020 21:30,0,3.52,1.2
2697,7/18/2020 22:00,0,2.01,1.2
2698,7/18/2020 22:30,0,1.51,1.2
2699,7/18/2020 23:00,0,2.01,1.2
2700,7/18/2020 23:30,0,3.02,1.2
2701,7/19/2020 0:00,0.5,3.02,1.2
2702,7/19/2020 0:30,0.5,4.03,1.2
2703,7/19/2020 1:00,0,3.52,1.2
2704,7/19/2020 1:30,0,3.52,1.2
2705,7/19/2020 2:00,0,1.51,1.2
2706,7/19/2020 2:30,0.5,4.53,1.2
2707,7/19/2020 3:00,0.5,4.03,1.2
2708,7/19/2020 3:30,0.5,3.52,1.2
2709,7/19/2020 4:00,0.5,4.53,1.2
2710,7/19/2020 4:30,0,4.53,1.2
2711,7/19/2020 5:00,0,4.03,1.2
2712,7/19/2020 5:30,0,3.52,1.2
2713,7/19/2020 6:00,0,2.01,11.2
2714,7/19/2020 6:30,0,2.01,58.7
2715,7/19/2020 7:00,0.5,3.02,206.2
2716,7/19/2020 7:30,0.5,3.52,411.2
2717,7/19/2020 8:00,0.5,3.02,633.7
2718,7/19/2020 8:30,0.5,4.03,788.7
2719,7/19/2020 9:00,0.5,3.52,798.7
2720,7/19/2020 9:30,0.5,4.03,1116.2
2721,7/19/2020 10:00,1.01,4.53,1403.7
2722,7/19/2020 10:30,1.01,4.53,1423.7
2723,7/19/2020 11:00,1.01,5.03,1601.2
2724,7/19/2020 11:30,1.01,6.04,1846.2
2725,7/19/2020 12:00,1.01,4.53,1826.2
2726,7/19/2020 12:30,1.01,4.03,1903.7
2727,7/19/2020 13:00,1.01,4.53,2001.2
2728,7/19/2020 13:30,0.5,3.52,1951.2
2729,7/19/2020 14:00,0,2.52,1008.7
2730,7/19/2020 14:30,0.5,3.02,1146.2
2731,7/19/2020 15:00,0,2.01,1573.7
2732,7/19/2020 15:30,0,2.52,936.2
2733,7/19/2020 16:00,0.5,2.52,1578.7
2734,7/19/2020 16:30,0,2.01,1366.2
2735,7/19/2020 17:00,0,2.01,1456.2
2736,7/19/2020 17:30,0,3.52,1106.2
2737,7/19/2020 18:00,0.5,3.52,843.7
2738,7/19/2020 18:30,0,2.52,661.2
2739,7/19/2020 19:00,0,2.01,481.2
2740,7/19/2020 19:30,0,2.52,303.7
2741,7/19/2020 20:00,0,0.5,101.2
2742,7/19/2020 20:30,0,0,28.7
2743,7/19/2020 21:00,0,0,1.2
2744,7/19/2020 21:30,0,0,1.2
2745,7/19/2020 22:00,0,0,1.2
2746,7/19/2020 22:30,0,0,1.2
2747,7/19/2020 23:00,0,0,1.2
2748,7/19/2020 23:30,0,0,1.2
2749,7/20/2020 0:00,0,1.01,1.2
2750,7/20/2020 0:30,0,0,1.2
2751,7/20/2020 1:00,0,0,1.2
2752,7/20/2020 1:30,0,0,1.2
2753,7/20/2020 2:00,0,0,1.2
2754,7/20/2020 2:30,0,0,1.2
2755,7/20/2020 3:00,0,0,1.2
2756,7/20/2020 3:30,0,0,1.2
2757,7/20/2020 4:00,0,0,1.2
2758,7/20/2020 4:30,0,0,1.2
2759,7/20/2020 5:00,0,0,1.2
2760,7/20/2020 5:30,0,0,1.2
2761,7/20/2020 6:00,0,1.01,8.7
2762,7/20/2020 6:30,0,1.51,61.2
2763,7/20/2020 7:00,0,0.5,128.7
2764,7/20/2020 7:30,0,1.01,66.2
2765,7/20/2020 8:00,0,1.01,63.7
2766,7/20/2020 8:30,0,0,86.2
2767,7/20/2020 9:00,0,0,78.7
2768,7/20/2020 9:30,0,0,186.2
2769,7/20/2020 10:00,0,1.01,343.7
2770,7/20/2020 10:30,0,2.01,381.2
2771,7/20/2020 11:00,0,2.01,333.7
2772,7/20/2020 11:30,0,2.52,216.2
2773,7/20/2020 12:00,0,1.01,266.2
2774,7/20/2020 12:30,0,0,301.2
2775,7/20/2020 13:00,0,0,373.7
2776,7/20/2020 13:30,0,0.5,628.7
2777,7/20/2020 14:00,0,2.01,1508.7
2778,7/20/2020 14:30,0,2.01,1028.7
2779,7/20/2020 15:00,0,2.01,1238.7
2780,7/20/2020 15:30,0.5,2.52,1763.7
2781,7/20/2020 16:00,0.5,2.52,1223.7
2782,7/20/2020 16:30,0,2.52,956.2
2783,7/20/2020 17:00,0,3.02,1168.7
2784,7/20/2020 17:30,0.5,3.52,1183.7
2785,7/20/2020 18:00,0.5,3.02,908.7
2786,7/20/2020 18:30,0,2.52,668.7
2787,7/20/2020 19:00,0.5,3.02,488.7
2788,7/20/2020 19:30,0,2.01,301.2
2789,7/20/2020 20:00,0,2.01,103.7
2790,7/20/2020 20:30,0,2.01,16.2
2791,7/20/2020 21:00,0,1.01,1.2
2792,7/20/2020 21:30,0,0,1.2
2793,7/20/2020 22:00,0,0,1.2
2794,7/20/2020 22:30,0,0,1.2
2795,7/20/2020 23:00,0,0,1.2
2796,7/20/2020 23:30,0,0,1.2
2797,7/21/2020 0:00,0,1.01,1.2
2798,7/21/2020 0:30,0,0,1.2
2799,7/21/2020 1:00,0,0,1.2
2800,7/21/2020 1:30,0,0,1.2
2801,7/21/2020 2:00,0,0,1.2
2802,7/21/2020 2:30,0,0,1.2
2803,7/21/2020 3:00,0,1.51,1.2
2804,7/21/2020 3:30,0,2.01,1.2
2805,7/21/2020 4:00,0,0.5,1.2
2806,7/21/2020 4:30,0,1.01,1.2
2807,7/21/2020 5:00,0,1.51,1.2
2808,7/21/2020 5:30,0,1.51,1.2
2809,7/21/2020 6:00,0,1.51,1.2
2810,7/21/2020 6:30,0,1.01,23.7
2811,7/21/2020 7:00,0,1.01,83.7
2812,7/21/2020 7:30,0,2.01,111.2
